City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
506,Kathmandu,100,NP,2022-06-13 21:57:27,100,27.7167,85.3167,68.22,3.44
507,Huai Yot,59,TH,2022-06-13 21:57:27,96,7.7893,99.6348,74.73,1.34
508,Dakar,75,SN,2022-06-13 21:54:00,78,14.6937,-17.4441,77.88,0.0
509,Hargeysa,96,SO,2022-06-13 21:57:28,57,9.56,44.065,71.83,23.64
510,Villars-Sur-Glane,0,CH,2022-06-13 21:57:28,66,46.7905,7.1172,58.77,3.44
511,Namuac,98,PH,2022-06-13 21:57:29,85,18.6109,121.1657,80.17,3.87
512,North Bend,100,US,2022-06-13 21:57:29,91,43.4065,-124.2243,61.92,5.75
513,Ardakan,0,IR,2022-06-13 21:57:30,10,32.31,54.0175,86.79,3.56
514,Lamu,91,KE,2022-06-13 21:57:30,79,-2.2717,40.902,77.72,13.98
515,Matara,91,LK,2022-06-13 21:57:31,87,5.9485,80.5353,78.62,10.8
516,Viile Satu Mare,88,RO,2022-06-13 21:57:31,72,47.6667,22.95,66.45,11.5
517,Kushima,100,JP,2022-06-13 21:57:32,97,31.4583,131.2333,68.83,6.71
518,Mecca,0,SA,2022-06-13 21:57:32,28,21.4267,39.8261,90.93,6.44
519,Tura,81,IN,2022-06-13 21:57:32,99,25.5198,90.2201,73.49,7.45
